Notes,NextGen?,NextGen TOC,Parent Path,Name,filename,URL,Is External,ms.author,ms.topic,ms.service,description,zone_pivot_groups,pivot_id,has_pivots,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,portal_steps,has_code_blocks,code_block_count,code_languages,has_code_refs,code_ref_count,contains_link_no_param,Contains_link_with_param,title,author
,n,,Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub from template,ai-foundry/how-to/create-azure-ai-hub-template.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-azure-ai-hub-template,False,sgilley,how-to,azure-ai-foundry,Use a Microsoft Bicep template to create a new Azure AI Foundry hub. This template also creates resources required by the hub.,,,False,,True,True,True,6,"powershell, cli",False,0,True,True,2,"azurecli, none",False,0,False,True,Create an Azure AI Foundry hub using a Bicep template,sdgilley
,n,,Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub using the Azure Machine Learning SDK and CLI,ai-foundry/how-to/develop/create-hub-project-sdk.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/create-hub-project-sdk,False,sgilley,how-to,azure-ai-foundry,This article provides instructions on how to create an Azure AI Foundry hub using the Azure Machine Learning SDK and Azure CLI extension.,,,False,,False,True,True,8,"azurecli, python",False,0,True,True,10,"python, none, azurecli",False,0,False,True,How to create a hub using the Azure Machine Learning SDK/CLI,sdgilley
,n,,Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub using Terraform,ai-foundry/how-to/create-hub-terraform.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-hub-terraform,False,sgilley,how-to,azure-ai-foundry,"In this article, you create an Azure AI Foundry hub, an Azure AI Foundry project, an AI services resource, and more resources.",,,False,,True,True,True,2,"azure-cli, azure-powershell",False,0,True,False,0,,True,4,False,True,Use Terraform to create an Azure AI Foundry hub,sdgilley
,n,,Setup and management > Manage AI Hub resources > Advanced hub creation options,Vulnerability management,ai-foundry/concepts/vulnerability-management.md,https://learn.microsoft.com/azure/ai-foundry/concepts/vulnerability-management,False,jburchel,concept-article,azure-ai-foundry,"Learn how Azure AI Foundry manages vulnerabilities in images that the service provides, and how you can get the latest security updates for the components that you manage.",,,False,,True,True,False,0,,False,0,False,False,0,,False,0,False,True,Vulnerability management,jonburchel
,n,,Setup and management > Manage AI Hub resources,Connect and manage data,ai-foundry/how-to/data-add.md,https://learn.microsoft.com/azure/ai-foundry/how-to/data-add,False,jburchel,how-to,azure-ai-foundry,Learn how to add and manage data in your Azure AI Foundry hub-based project.,,,False,,True,True,False,0,,True,6,True,False,0,,False,0,False,True,How to add and manage data in your Azure AI Foundry hub-based project,jonburchel
,n,,Setup and management > Manage AI Hub resources,Create and manage compute,ai-foundry/how-to/create-manage-compute.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-manage-compute,False,sgilley,how-to,azure-ai-foundry,This article provides instructions on how to create and manage compute instances in Azure AI Foundry portal.,,,False,,True,True,False,0,,True,6,True,False,0,,False,0,False,True,How to create and manage compute instances in Azure AI Foundry portal,sdgilley
,,,Setup and management > Manage AI Hub resources,Role-based access control for Azure AI Foundry,ai-foundry/concepts/hub-rbac-azure-ai-foundry.md,https://learn.microsoft.com/azure/ai-foundry/concepts/hub-rbac-azure-ai-foundry,False,jburchel,concept-article,azure-ai-foundry,This article introduces role-based access control in Azure AI Foundry portal (hub-focused version).,,,False,,False,True,False,0,,True,1,False,True,8,"json, none, azurecli-interactive",False,0,False,False,Role-based access control for Azure AI Foundry (Hubs and Projects),jonburchel
,,,Setup and management > Manage AI Hub resources,Customer-managed keys,ai-foundry/concepts/hub-encryption-keys-portal.md,https://learn.microsoft.com/azure/ai-foundry/concepts/hub-encryption-keys-portal,False,jburchel,concept-article,azure-ai-services,Use customer-managed keys (CMK) with hub-based projects in Azure AI Foundry.,,,False,,False,True,False,0,,False,0,True,False,0,,False,0,False,False,Customer-managed keys for hub projects,jonburchel
,,,Setup and management > Manage AI Hub resources,How to configure a private link,ai-foundry/how-to/hub-configure-private-link.md,https://learn.microsoft.com/azure/ai-foundry/how-to/hub-configure-private-link,False,jburchel,how-to,azure-ai-foundry,Learn how to configure a private link for Azure AI Foundry hubs. A private link is used to secure communication with the Azure AI Foundry hub.,,,False,,True,True,True,10,"azure-portal, cli",True,6,True,True,16,"azurecli-interactive, none, azurecli, python",False,0,False,False,How to configure a private link for an Azure AI Foundry hub,jonburchel
,,,Setup and management > Manage AI Hub resources,Manage and increase quotas,ai-foundry/how-to/hub-quota.md,https://learn.microsoft.com/azure/ai-foundry/how-to/hub-quota,False,mopeakande,how-to,azure-ai-foundry,Manage and increase quotas for hub-level resources in Azure AI Foundry.,,,False,,True,True,False,0,,True,5,True,False,0,,False,0,False,False,Manage and increase quotas for hub resources,msakande
,,,Setup and management > Manage AI Hub resources,Create and manage connections,ai-foundry/how-to/hub-connections-add.md,https://learn.microsoft.com/azure/ai-foundry/how-to/hub-connections-add,False,jburchel,how-to,azure-ai-foundry,Learn how to use connections in Azure AI Foundry hubs.,,,False,,True,True,False,0,,False,0,True,False,0,,False,0,False,True,Create and manage connections (Hubs),jonburchel
,,,Setup and management > Manage AI Hub resources,Create a hub project,ai-foundry/how-to/hub-create-projects.md,https://learn.microsoft.com/azure/ai-foundry/how-to/hub-create-projects,False,sgilley,how-to,azure-ai-foundry,Learn how to create a hub-based project in Azure AI Foundry.,,,False,,True,True,False,0,,False,0,True,True,8,"python, none, azurecli",False,0,False,False,Create a hub project,sdgilley
,,,Setup and management > Manage AI Hub resources,Quickstart: Get started with Azure AI Foundry using a hub,ai-foundry/quickstarts/hub-get-started-code.md,https://learn.microsoft.com/azure/ai-foundry/quickstarts/hub-get-started-code,False,sgilley,how-to,azure-ai-foundry,"Set up SDK, deploy a model, and build a simple chat app for hub-based projects.",,,False,,True,True,False,0,,False,0,True,True,6,"bash, none, python",False,0,False,False,Quickstart: Get started with Azure AI Foundry (Hub projects),sdgilley
,y,,Setup and management > Manage projects,Create a project,ai-foundry/how-to/create-projects.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-projects,False,sgilley,how-to,azure-ai-foundry,This article describes how to create an Azure AI Foundry project so you can work with generative AI in the cloud.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,True,Create a project,sdgilley
,n,,Setup and management > Manage projects,Migrate from hub-based to Foundry project,ai-foundry/how-to/migrate-project.md,https://learn.microsoft.com/azure/ai-foundry/how-to/migrate-project,False,sgilley,how-to,azure-ai-foundry,"Learn how to migrate from existing hub-based projects to new Azure AI Foundry projects to access the latest platform capabilities, unified workflows, and enhanced governance features.",,,False,,False,True,True,12,"azure-ai-foundry, azure, bicep",True,9,True,False,0,,False,0,False,True,Migrate From Hub-based to Foundry Projects,sdgilley
,d,,Setup and management > Manage projects,Create a project using a Bicep template,ai-foundry/how-to/create-azure-ai-project-template.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-azure-ai-project-template,False,sgilley,quickstart-bicep,azure-ai-foundry,Learn how to use a Bicep file (template) to create an Azure AI Foundry project in your Azure subscription.,,,False,,False,True,True,8,"powershell, cli",False,0,False,True,12,"azurecli, none, azurepowershell",False,0,False,True,Quickstart: Create a project using Bicep,sdgilley
,n,,Setup and management,Management center,ai-foundry/concepts/management-center.md,https://learn.microsoft.com/azure/ai-foundry/concepts/management-center,False,sgilley,concept-article,azure-ai-foundry,The management center in Azure AI Foundry portal provides a centralized hub for governance and management activities.,,,False,,False,True,False,0,,True,3,False,False,0,,False,0,False,True,Management center overview,sdgilley
,,,Setup and management,Status dashboard,ai-foundry/azure-ai-foundry-status-dashboard-documentation.md,https://learn.microsoft.com/azure/ai-foundry/azure-ai-foundry-status-dashboard-documentation,False,jburchel,concept-article,azure-ai-foundry,"Discover the Azure AI Foundry Status Dashboard (Preview) for real-time updates on service health, incident reports.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Azure AI Foundry Status Dashboard (Preview),jonburchel
,y,,Setup and management > Connect other services,Create a connection,ai-foundry/how-to/connections-add.md,https://learn.microsoft.com/azure/ai-foundry/how-to/connections-add,False,sgilley,how-to,azure-ai-foundry,Learn how to add a new connection to your Foundry project.,,,False,,False,True,False,0,,True,3,True,False,0,,False,0,False,True,Add a new connection to your project,sdgilley
,y,,Setup and management > Connect other services,Create a Key Vault,ai-foundry/how-to/set-up-key-vault-connection.md,https://learn.microsoft.com/azure/ai-foundry/how-to/set-up-key-vault-connection,False,jburchel,how-to,azure-ai-foundry,Learn how to securely connect your Azure Key Vault to AI Foundry. Follow step-by-step instructions to manage secrets and ensure seamless integration.,set-up-key-vault,set-up-key-vault,True,set-up-key-vault,False,True,False,0,,True,2,True,False,0,,True,1,False,False,Set up an Azure Key Vault Connection (Preview),jonburchel
,y,,Setup and management > Costs and quotas,Plan and manage costs for AI Foundry resources,ai-foundry/how-to/costs-plan-manage.md,https://learn.microsoft.com/azure/ai-foundry/how-to/costs-plan-manage,False,mopeakande,concept-article,azure-ai-foundry,Learn how to plan for and manage costs for Azure AI Foundry by using cost analysis in the Azure portal.,,,False,,False,True,False,0,,True,12,True,False,0,,False,0,False,True,Plan and manage costs for Azure AI Foundry,msakande
expand to cover more than models,y*,,Setup and management > Costs and quotas,Manage quotas,ai-foundry/how-to/quota.md,https://learn.microsoft.com/azure/ai-foundry/how-to/quota,False,mopeakande,how-to,azure-ai-foundry,This article provides instructions on how to manage and increase quotas for resources with Azure AI Foundry.,,,False,,False,True,False,0,,True,3,True,False,0,,False,0,False,False,Manage and increase quotas for resources,msakande
,n,,Setup and management > Costs and quotas,Increase rate limit,ai-services/autoscale.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/autoscale?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-services,Learn how to use the autoscale feature for Azure AI services to dynamically adjust the rate limit of your service.,,,False,,False,True,True,2,"cli, portal",True,1,False,True,2,"azurecli, none",False,0,False,True,Autoscale Azure AI services limits,PatrickFarley
,y,,Setup and management > Cost management for Foundry Models,Manage costs for Foundry Models,ai-foundry/foundry-models/how-to/manage-costs.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/manage-costs,False,mopeakande,how-to,azure-ai-foundry,Learn how to plan for and manage costs for Azure AI Foundry Models by using cost analysis in the Azure portal.,,,False,,False,True,False,0,,True,7,True,False,0,,False,0,False,True,Plan to manage costs for Azure AI Foundry Models,msakande
,y,,Setup and management > Cost management for Foundry Models,Manage quotas and limits for Foundry Models,ai-foundry/foundry-models/quotas-limits.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/quotas-limits,False,mopeakande,concept-article,azure-ai-foundry,"Quick reference, detailed description, and best practices on the quotas and limits for the Azure AI Foundry service.",,,False,,False,True,False,0,,False,0,True,False,0,,False,0,False,False,Azure AI Foundry Models quotas and limits,msakande
,n,,Setup and management > Cost management for Foundry Models,Azure OpenAI quotas and limits,ai-services/openai/quotas-limits.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/openai/quotas-limits?context=/azure/ai-foundry/context/context,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
best practices,y,,Setup and management > Cost management for Foundry Models,What is the Provisioned Throughput offering (PTU)?,ai-foundry/openai/concepts/provisioned-throughput.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/provisioned-throughput?context=/azure/ai-foundry/context/context,False,mopeakande,conceptual,azure-ai-openai,Learn about provisioned throughput and Azure AI Foundry.,,,False,,False,True,True,3,"global-ptum, datazone-provisioned-managed, provisioned",True,1,True,True,2,"azurecli, none",False,0,True,False,Provisioned throughput for Azure AI Foundry Models,msakande
best practices,y,,Setup and management > Cost management for Foundry Models,Understanding and calculating PTU costs,ai-foundry/openai/how-to/provisioned-throughput-onboarding.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/provisioned-throughput-onboarding?context=/azure/ai-foundry/context/context,False,mopeakande,conceptual,azure-ai-openai,Learn about provisioned throughput costs and billing in Azure AI Foundry.,,,False,,False,True,False,0,,True,7,False,False,0,,False,0,True,True,Understanding costs associated with provisioned throughput units (PTU),msakande
best practices,y,,Setup and management > Cost management for Foundry Models,Get started with Provisioned Deployments,ai-foundry/openai/how-to/provisioned-get-started.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/provisioned-get-started?context=/azure/ai-foundry/context/context,False,mopeakande,how-to,azure-ai-openai,Walkthrough on how to get started provisioned deployments on Azure OpenAI.,,,False,,False,True,False,0,,True,8,True,True,6,"cli, none, python",False,0,True,True,Quickstart - Get started using Provisioned Deployments with Azure OpenAI in Azure AI Foundry Models,msakande
best practices,y,,Setup and management > Cost management for Foundry Models,Provisioned spillover,ai-foundry/openai/how-to/spillover-traffic-management.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/spillover-traffic-management?context=/azure/ai-foundry/context/context,False,mopeakande,how-to,azure-ai-openai,Article outlining how to use the spillover feature to manage traffic bursts for Azure OpenAI in Azure AI Foundry Models provisioned deployments,,,False,,False,True,True,2,"rest-api, portal",True,8,True,True,4,"bash, none",False,0,False,True,Manage traffic with spillover for Provisioned deployments,msakande
"best practices, maybe all-up doc instead of updates",y,,Setup and management > Cost management for Foundry Models,Azure OpenAI PTU updates,ai-foundry/openai/concepts/provisioned-migration.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/provisioned-migration,False,mopeakande,how-to,azure-ai-openai,Learn about the improvements to Provisioned Throughput,,,False,,False,True,False,0,,True,6,True,False,0,,False,0,False,True,Azure OpenAI Provisioned August 2024 Update,msakande
architecture & design,y,,Setup and management,Service architecture,ai-foundry/concepts/architecture.md,https://learn.microsoft.com/azure/ai-foundry/concepts/architecture,False,sgilley,concept-article,azure-ai-foundry,Learn about the architecture of Azure AI Foundry.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Azure AI Foundry architecture,sdgilley
,y,,Security & Governance > Identity & access management,Role-based access control,ai-foundry/concepts/rbac-azure-ai-foundry.md,https://learn.microsoft.com/azure/ai-foundry/concepts/rbac-azure-ai-foundry,False,jburchel,concept-article,azure-ai-foundry,This article introduces role-based access control in Azure AI Foundry portal.,,,False,,False,True,False,0,,False,0,False,True,8,"json, none, azurecli",False,0,False,True,Role-based access control for Azure AI Foundry,jonburchel
,y,Security&Governance,Security & Governance > Identity & access management,Rotate API access keys,ai-services/rotate-keys.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/rotate-keys?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-services,"Learn how to rotate API keys for better security, without interrupting service",,,False,,False,True,False,0,,False,0,True,False,0,,False,0,False,False,Rotate keys in Azure AI services,PatrickFarley
,y,,Security & Governance > Identity & access management,Configure key-less authentication,ai-foundry/foundry-models/how-to/configure-entra-id.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/configure-entra-id,False,mopeakande,how-to,azure-ai-foundry,Learn how to configure key-less authorization to use Azure AI Foundry Models with Microsoft Entra ID.,azure-ai-models-deployment,azure-ai-models-deployment,True,azure-ai-models-deployment,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Configure key-less authentication with Microsoft Entra ID,msakande
,y,,Security & Governance > Network security,Configure private link,ai-foundry/how-to/configure-private-link.md,https://learn.microsoft.com/azure/ai-foundry/how-to/configure-private-link,False,jburchel,how-to,azure-ai-foundry,Learn how to configure a private link for Azure AI Foundry projects. A private link is used to secure communication with the Azure AI Foundry.,,,False,,False,True,False,0,,True,3,True,False,0,,False,0,False,False,How to configure a private link for Azure AI Foundry projects,jonburchel
,y,,Security & Governance > Network security,Network security perimeter (preview),ai-foundry/how-to/add-foundry-to-network-security-perimeter.md,https://learn.microsoft.com/azure/ai-foundry/how-to/add-foundry-to-network-security-perimeter,False,jburchel,concept-article,azure-ai-foundry,"Quickly learn how to associate an Azure AI Foundry resource with a network security perimeter and where to find detailed guidance for access rules, logging, and management.",,,False,,False,True,False,0,,False,0,True,False,0,,False,0,False,False,Add Azure AI Foundry to a network security perimeter (preview),jonburchel
,n,,Security & Governance > Network security > Managed network for hubs,Configure managed network,ai-foundry/how-to/configure-managed-network.md,https://learn.microsoft.com/azure/ai-foundry/how-to/configure-managed-network,False,jburchel,how-to,azure-ai-foundry,Learn how to configure a managed network for Azure AI Foundry hubs. A managed network secures your computing resources.,azure-ai-studio-sdk-cli,azure-ai-studio-sdk-cli,True,azure-ai-studio-sdk-cli,True,True,True,18,"azure-cli, portal, python",True,3,True,True,28,"yaml, none, yml, azurecli, python",False,0,False,True,How to configure a managed network for a hub,jonburchel
,n,,Security & Governance > Network security > Managed network for hubs,Secure playground chat,ai-foundry/how-to/secure-data-playground.md,https://learn.microsoft.com/azure/ai-foundry/how-to/secure-data-playground,False,jburchel,how-to,azure-ai-foundry,Learn how to securely use the Azure AI Foundry portal playground chat on your own data.,azure-ai-studio-sdk-cli,azure-ai-studio-sdk-cli,True,azure-ai-studio-sdk-cli,True,True,False,0,,True,11,True,False,0,,False,0,False,True,Securely use playground chat,jonburchel
,n,,Security & Governance > Network security > Managed network for hubs,Securely access on-premises resources,ai-foundry/how-to/access-on-premises-resources.md,https://learn.microsoft.com/azure/ai-foundry/how-to/access-on-premises-resources,False,jburchel,how-to,azure-ai-foundry,Learn how to configure an Azure AI Foundry managed network to securely allow access to your on-premises resources.,,,False,,True,True,False,0,,True,1,True,False,0,,False,0,False,True,How to access on-premises resources,jonburchel
,n,,Security & Governance > Network security > Managed network for hubs,Troubleshoot secure project connectivity,ai-foundry/how-to/troubleshoot-secure-connection-project.md,https://learn.microsoft.com/azure/ai-foundry/how-to/troubleshoot-secure-connection-project,False,jburchel,how-to,azure-ai-foundry,Learn how to troubleshoot connectivity problems to a project that is configured with a private endpoint.,,,False,,True,True,False,0,,True,8,True,True,4,"powershell, none, text",False,0,False,True,Troubleshoot private endpoint connection,jonburchel
,y,,Security & Governance > Data protection & encryption,Configure customer-managed keys,ai-foundry/concepts/encryption-keys-portal.md,https://learn.microsoft.com/azure/ai-foundry/concepts/encryption-keys-portal,False,jburchel,concept-article,azure-ai-services,Learn how to use customer-managed keys (CMK) for enhanced encryption and data security in Azure AI Foundry. Configure Azure Key Vault integration and meet compliance requirements.,project-type,project-type,True,project-type,False,True,False,0,,True,1,True,True,4,"azurecli, none",False,0,False,True,Customer-Managed Keys for Azure AI Foundry,jonburchel
,y,,Security & Governance > Data protection & encryption,Disable shared key access to storage,ai-foundry/how-to/disable-local-auth.md,https://learn.microsoft.com/azure/ai-foundry/how-to/disable-local-auth,False,jburchel,how-to,azure-ai-foundry,Disable shared-key access to the default storage account used by your Azure AI Foundry hub and projects.,,,False,,False,True,True,16,"cli, armtemplate, portal, python",True,5,True,True,20,"python, none, yaml, azurecli-interactive, json",False,0,False,True,Disable Shared Key Access to the Hub Storage Account,jonburchel
,y,,Security & Governance > Azure policies,Audit and manage hubs,ai-foundry/how-to/azure-policy.md,https://learn.microsoft.com/azure/ai-foundry/how-to/azure-policy,False,jburchel,how-to,azure-ai-foundry,Learn how to use Azure Policy with Azure AI Foundry to make sure your hubs and projects are compliant with your requirements.,,,False,,True,True,False,0,,False,0,True,True,6,"azurecli, none, json",False,0,False,True,Use Azure Policies with hubs and projects,jonburchel
,y,,Security & Governance > Azure policies,Built-in policies for model deployment,ai-foundry/how-to/built-in-policy-model-deployment.md,https://learn.microsoft.com/azure/ai-foundry/how-to/built-in-policy-model-deployment,False,jburchel,how-to,azure-ai-foundry,Learn how to use built-in Azure policies to control what managed AI Services (serverless API deployment) and Model-as-a-Platform (MaaP) AI models can be deployed in Azure AI Foundry portal.,,,False,,False,True,False,0,,False,0,True,False,0,,False,0,False,False,Control AI model deployment with built-in policies,jonburchel
,y,,Security & Governance > Azure policies,Custom policies for model deployment,ai-foundry/foundry-models/how-to/configure-deployment-policies.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/configure-deployment-policies,False,jburchel,how-to,azure-ai-foundry,Learn how to use custom Azure Policies to control Azure AI Foundry and Azure OpenAI in Foundry Models deployment with Azure AI Foundry.,,,False,,False,True,True,4,"deployments, models",True,2,True,False,0,,False,0,True,True,Control model deployment with custom policies,jonburchel
,y,,Security & Governance > Azure policies,Built-in policy definitions,ai-services/policy-reference.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/policy-reference?context=/azure/ai-foundry/context/context,False,nitinme,conceptual,azure-ai-services,Lists Azure Policy built-in policy definitions for Azure AI services. These built-in policy definitions provide common approaches to managing your Azure resources.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Built-in policy definitions for Azure AI services,nitinme
need FDP version,y*,,Security & Governance,Disaster recovery,ai-foundry/how-to/disaster-recovery.md,https://learn.microsoft.com/azure/ai-foundry/how-to/disaster-recovery,False,jburchel,how-to,azure-ai-foundry,Learn how to plan for disaster recovery for Azure AI Foundry hub projects.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,True,Customer enabled disaster recovery for AI hub projects,jonburchel
update name?,y,,Security & Governance,Security baseline,security/benchmark/azure/baselines/azure-ai-studio-security-baseline,https://learn.microsoft.com/azure/security/benchmark/azure/baselines/azure-ai-studio-security-baseline,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,y,,Trustworthy AI,Trustworthy AI overview,ai-foundry/responsible-use-of-ai-overview.md,https://learn.microsoft.com/azure/ai-foundry/responsible-use-of-ai-overview,False,pafarley,overview,azure-ai-foundry,Learn how to use AI services and features responsibly with Azure AI Foundry.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Trustworthy AI for Azure AI Foundry,PatrickFarley
,y,,Trustworthy AI > Content filtering,Azure AI Content Safety in AI Foundry portal overview,ai-foundry/ai-services/content-safety-overview.md,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-safety-overview,False,pafarley,overview,azure-ai-foundry,Learn how to use Azure AI Content Safety in Azure AI Foundry portal to detect harmful user-generated and AI-generated content in applications and services.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,True,Content Safety in Azure AI Foundry portal overview,PatrickFarley
,n,,Trustworthy AI > Content filtering,Guardrails + Controls for models deployed with serverless APIs,ai-foundry/concepts/model-catalog-content-safety.md,https://learn.microsoft.com/azure/ai-foundry/concepts/model-catalog-content-safety,False,ssalgado,concept-article,azure-ai-foundry,"Learn about content safety for models deployed using serverless API deployments, using Azure AI Foundry.",,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Guardrails & controls for Models Sold Directly by Azure,ssalgadodev
,y,,Trustworthy AI > Content filtering,Content filtering,ai-foundry/concepts/content-filtering.md,https://learn.microsoft.com/azure/ai-foundry/concepts/content-filtering,False,pafarley,concept-article,azure-ai-foundry,Learn about the content filtering capabilities of Azure OpenAI in Azure AI Foundry portal.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,True,Azure AI Foundry content filtering,PatrickFarley
,y*,,Trustworthy AI > Content filtering,Content filtering for Foundry Models,ai-foundry/foundry-models/concepts/content-filter.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/concepts/content-filter,False,ssalgado,concept-article,azure-ai-foundry,"Learn how Azure AI Foundry Models filter harmful content in prompts and completions, including configuration and API scenarios.",,,False,,False,True,True,2,"user-prompt, indirect",False,0,False,True,24,"json, none",False,0,False,False,Content filtering for Azure AI Foundry Models,ssalgadodev
,y*,,Trustworthy AI > Content filtering,Configure content filtering for Foundry Models,ai-foundry/foundry-models/how-to/configure-content-filters.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/configure-content-filters,False,ssalgado,how-to,azure-ai-foundry,"Learn to use and configure the content filters that come with Azure AI Foundry, including getting approval for gated modifications.",azure-ai-models-deployment,azure-ai-models-deployment,True,azure-ai-models-deployment,False,True,False,0,,False,0,False,False,0,,False,0,False,False,How to configure content filters for models in Azure AI Foundry,ssalgadodev
,y*,,Trustworthy AI > Content filtering,Default safety policies for Foundry Models,ai-foundry/foundry-models/concepts/default-safety-policies.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/concepts/default-safety-policies,False,ssalgado,concept-article,azure-ai-foundry,Learn how Azure AI Foundry Models applies default safety policies and content filtering to help ensure responsible AI usage.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Default Guardrails & controls policies for Azure AI Foundry Models,ssalgadodev
,y,RAI,Trustworthy AI > Content filtering,Use blocklists,ai-foundry/foundry-models/how-to/use-blocklists.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/use-blocklists,False,pafarley,how-to,azure-ai-foundry,Learn how to create custom blocklists in Azure AI Foundry portal as part of your content filtering configurations.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,True,Use blocklists in Azure AI Foundry portal,PatrickFarley
,y,RAI,Trustworthy AI,Transparency notes for Azure AI Services,ai-services/responsible-use-of-ai-overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/responsible-use-of-ai-overview?context=/azure/ai-foundry/context/context,False,pafarley,conceptual,azure-ai-services,Learn how to responsibly use Azure AI services with guidelines and links to articles for different services within the Azure AI suite.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Overview of Responsible use of AI,PatrickFarley
some services may need to deprecate?,y,,Trustworthy AI,Limited Access features,ai-services/cognitive-services-limited-access.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/cognitive-services-limited-access?context=/azure/ai-foundry/context/context,False,pafarley,conceptual,azure-ai-services,Learn how Microsoft protects the rights and safety of individuals by using Limited Access features for Azure AI services.,,,False,,False,True,False,0,,False,0,False,False,0,,False,0,False,False,Limited Access features for Azure AI services,PatrickFarley
,n,,Trustworthy AI,System message templates,ai-foundry/openai/concepts/system-message.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/system-message?context=/azure/ai-foundry/context/context,False,mbullwin,conceptual,azure-ai-openai,Learn about how to construct system messages also know as metaprompts to guide an AI system's behavior.,,,False,,False,True,True,2,"top-techniques, other-techniques",False,0,False,True,4,none,False,0,False,False,Safety system messages,mrbullwinkle
,n,,SDK + API Reference > Azure AI Projects,C#,dotnet/api/overview/azure/ai.projects-readme,https://learn.microsoft.com/azure/dotnet/api/overview/azure/ai.projects-readme,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Projects,JavaScript,javascript/api/overview/azure/ai-projects-readme?view=azure-node-preview&preserve-view=true,https://learn.microsoft.com/azure/javascript/api/overview/azure/ai-projects-readme?view=azure-node-preview&preserve-view=true,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Projects,Python,python/api/overview/azure/ai-projects-readme?view=azure-python-preview&preserve-view=true,https://learn.microsoft.com/azure/python/api/overview/azure/ai-projects-readme?view=azure-python-preview&preserve-view=true,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Projects,REST API,rest/api/aifoundry/aiprojects/,https://learn.microsoft.com/azure/rest/api/aifoundry/aiprojects,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
,n,,SDK + API Reference > Azure AI Agents,C#,dotnet/api/overview/azure/ai.agents.persistent-readme?view=azure-dotnet-preview&preserve-view=true,https://learn.microsoft.com/azure/dotnet/api/overview/azure/ai.agents.persistent-readme?view=azure-dotnet-preview&preserve-view=true,False,,,,,,,False,,False,False,False,0,,False,0,False,False,0,,False,0,False,False,,
