Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,ms.service,description,pivot_id,has_pivots,pivot_groups,hub-only,file_found,Notes,NextGen?,pivot_ai_foundry,pivot_ai_foundry_portal,pivot_azcli,pivot_azportal,pivot_azpowershell,pivot_azure_ai_foundry,pivot_azure_ai_model_categories,pivot_azure_ai_studio_sdk_cli,pivot_azure_direct_others,pivot_azure_openai,pivot_bicep,pivot_cli,pivot_csharp,pivot_fdp_project,pivot_foundry_portal,pivot_hub_project,pivot_java,pivot_javascript,pivot_language_studio,pivot_portal,pivot_programming_language_bicep,pivot_programming_language_cli,pivot_programming_language_cpp,pivot_programming_language_csharp,pivot_programming_language_dotnet,pivot_programming_language_foundry_portal,pivot_programming_language_go,pivot_programming_language_java,pivot_programming_language_javascript,pivot_programming_language_objectivec,pivot_programming_language_powershell,pivot_programming_language_python,pivot_programming_language_python_azure,pivot_programming_language_rest,pivot_programming_language_ruby,pivot_programming_language_spring,pivot_programming_language_studio,pivot_programming_language_swift,pivot_programming_language_typescript,pivot_ps,pivot_python,pivot_python_sdk,pivot_rest,pivot_rest_api,pivot_speech_studio,pivot_typescript,pivot_web_portal
Setup and management > Manage AI Foundry resources,Create using Terraform template,ai-foundry/how-to/create-resource-terraform.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-resource-terraform,False,sgilley,how-to,azure-ai-foundry,"In this article, you create an Azure AI Foundry resource, an Azure AI Foundry project, using Terraform infrastructure as code templates.",,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Foundry resources,Recover or purge deleted resources,ai-services/recover-purge-resources.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/recover-purge-resources?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-services,This article provides instructions on how to recover or purge an already-deleted Azure AI Foundry resource.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Hub resources,Hubs overview,ai-foundry/concepts/ai-resources.md,https://learn.microsoft.com/azure/ai-foundry/concepts/ai-resources,False,sgilley,concept-article,azure-ai-foundry,This article introduces concepts about Azure AI Foundry hubs for your Azure AI Foundry projects.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Hub resources,Create your first hub,ai-foundry/how-to/create-azure-ai-resource.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-azure-ai-resource,False,sgilley,how-to,azure-ai-foundry,Learn how to create and manage an Azure AI Foundry hub from the Azure portal or from the Azure AI Foundry portal. Your developers can then create projects from the hub.,,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub in the Azure portal,ai-foundry/how-to/create-secure-ai-hub.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-secure-ai-hub,False,sgilley,how-to,azure-ai-foundry,Create an Azure AI Foundry hub inside a managed virtual network. The managed virtual network secures access to managed resources such as computes.,,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub from template,ai-foundry/how-to/create-azure-ai-hub-template.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-azure-ai-hub-template,False,sgilley,how-to,azure-ai-foundry,Use a Microsoft Bicep template to create a new Azure AI Foundry hub. This template also creates resources required by the hub.,,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub using the Azure Machine Learning SDK and CLI,ai-foundry/how-to/develop/create-hub-project-sdk.md,https://learn.microsoft.com/azure/ai-foundry/how-to/develop/create-hub-project-sdk,False,sgilley,how-to,azure-ai-foundry,This article provides instructions on how to create an Azure AI Foundry hub using the Azure Machine Learning SDK and Azure CLI extension.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub using Terraform,ai-foundry/how-to/create-hub-terraform.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-hub-terraform,False,sgilley,how-to,azure-ai-foundry,"In this article, you create an Azure AI Foundry hub, an Azure AI Foundry project, an AI services resource, and more resources.",,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Hub resources > Advanced hub creation options,Vulnerability management,ai-foundry/concepts/vulnerability-management.md,https://learn.microsoft.com/azure/ai-foundry/concepts/vulnerability-management,False,jburchel,concept-article,azure-ai-foundry,"Learn how Azure AI Foundry manages vulnerabilities in images that the service provides, and how you can get the latest security updates for the components that you manage.",,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Hub resources,Connect and manage data,ai-foundry/how-to/data-add.md,https://learn.microsoft.com/azure/ai-foundry/how-to/data-add,False,jburchel,how-to,azure-ai-foundry,Learn how to add and manage data in your Azure AI Foundry hub-based project.,,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage AI Hub resources,Create and manage compute,ai-foundry/how-to/create-manage-compute.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-manage-compute,False,sgilley,how-to,azure-ai-foundry,This article provides instructions on how to create and manage compute instances in Azure AI Foundry portal.,,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage projects,Create a project,ai-foundry/how-to/create-projects.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-projects,False,sgilley,how-to,azure-ai-foundry,This article describes how to create an Azure AI Foundry project so you can work with generative AI in the cloud.,project-type,True,"fdp-project, hub-project",False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage projects,Migrate from hub-based to Foundry project,ai-foundry/how-to/migrate-project.md,https://learn.microsoft.com/azure/ai-foundry/how-to/migrate-project,False,sgilley,how-to,azure-ai-foundry,"Learn how to migrate from existing hub-based projects to new Azure AI Foundry projects to access the latest platform capabilities, unified workflows, and enhanced governance features.",,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Manage projects,Create a project using a Bicep template,ai-foundry/how-to/create-azure-ai-project-template.md,https://learn.microsoft.com/azure/ai-foundry/how-to/create-azure-ai-project-template,False,sgilley,quickstart-bicep,azure-ai-foundry,Learn how to use a Bicep file (template) to create an Azure AI Foundry project in your Azure subscription.,,False,,False,True,,d,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management,Management center,ai-foundry/concepts/management-center.md,https://learn.microsoft.com/azure/ai-foundry/concepts/management-center,False,sgilley,concept-article,azure-ai-foundry,The management center in Azure AI Foundry portal provides a centralized hub for governance and management activities.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Connect other services,Create a connection,ai-foundry/how-to/connections-add.md,https://learn.microsoft.com/azure/ai-foundry/how-to/connections-add,False,sgilley,how-to,azure-ai-foundry,Learn how to add a new connection to your hub-based or Foundry project.,project-type,True,"fdp-project, hub-project",False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Connect other services,Create a Key Vault,ai-foundry/how-to/set-up-key-vault-connection.md,https://learn.microsoft.com/azure/ai-foundry/how-to/set-up-key-vault-connection,False,jburchel,how-to,azure-ai-foundry,Learn how to securely connect your Azure Key Vault to AI Foundry. Follow step-by-step instructions to manage secrets and ensure seamless integration.,set-up-key-vault,True,"ai-foundry-portal, bicep",False,True,,y,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Costs and quotas,Plan and manage costs for AI Foundry resources,ai-foundry/how-to/costs-plan-manage.md,https://learn.microsoft.com/azure/ai-foundry/how-to/costs-plan-manage,False,mopeakande,concept-article,azure-ai-foundry,Learn how to plan for and manage costs for Azure AI Foundry by using cost analysis in the Azure portal.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Costs and quotas,Manage quotas,ai-foundry/how-to/quota.md,https://learn.microsoft.com/azure/ai-foundry/how-to/quota,False,mopeakande,how-to,azure-ai-foundry,This article provides instructions on how to manage and increase quotas for resources with Azure AI Foundry.,project-type,True,"fdp-project, hub-project",False,True,expand to cover more than models,y*,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Costs and quotas,Increase rate limit,ai-services/autoscale.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/autoscale?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-services,Learn how to use the autoscale feature for Azure AI services to dynamically adjust the rate limit of your service.,,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Cost management for Foundry Models,Manage costs for Foundry Models,ai-foundry/foundry-models/how-to/manage-costs.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/manage-costs,False,mopeakande,how-to,azure-ai-foundry,Learn how to plan for and manage costs for Azure AI Foundry Models by using cost analysis in the Azure portal.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Cost management for Foundry Models,Manage quotas and limits for Foundry Models,ai-foundry/foundry-models/quotas-limits.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/quotas-limits,False,mopeakande,concept-article,azure-ai-foundry,"Quick reference, detailed description, and best practices on the quotas and limits for the Azure AI Foundry service.",,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Cost management for Foundry Models,Azure OpenAI quotas and limits,ai-services/openai/quotas-limits.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/openai/quotas-limits?context=/azure/ai-foundry/context/context,False,,,,,,False,,False,False,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Cost management for Foundry Models,What is the Provisioned Throughput offering (PTU)?,ai-foundry/openai/concepts/provisioned-throughput.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/provisioned-throughput?context=/azure/ai-foundry/context/context,False,mopeakande,conceptual,azure-ai-openai,Learn about provisioned throughput and Azure AI Foundry.,,False,,False,True,best practices,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Cost management for Foundry Models,Understanding and calculating PTU costs,ai-foundry/openai/how-to/provisioned-throughput-onboarding.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/provisioned-throughput-onboarding?context=/azure/ai-foundry/context/context,False,mopeakande,conceptual,azure-ai-openai,Learn about provisioned throughput costs and billing in Azure AI Foundry.,,False,,False,True,best practices,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Cost management for Foundry Models,Get started with Provisioned Deployments,ai-foundry/openai/how-to/provisioned-get-started.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/provisioned-get-started?context=/azure/ai-foundry/context/context,False,mopeakande,how-to,azure-ai-openai,Walkthrough on how to get started provisioned deployments on Azure OpenAI.,,False,,False,True,best practices,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Cost management for Foundry Models,Provisioned spillover,ai-foundry/openai/how-to/spillover-traffic-management.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/openai/how-to/spillover-traffic-management?context=/azure/ai-foundry/context/context,False,mopeakande,how-to,azure-ai-openai,Article outlining how to use the spillover feature to manage traffic bursts for Azure OpenAI in Azure AI Foundry Models provisioned deployments,,False,,False,True,best practices,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management > Cost management for Foundry Models,Azure OpenAI PTU updates,ai-foundry/openai/concepts/provisioned-migration.md,https://learn.microsoft.com/azure/ai-foundry/openai/concepts/provisioned-migration,False,mopeakande,how-to,azure-ai-openai,Learn about the improvements to Provisioned Throughput,,False,,False,True,"best practices, maybe all-up doc instead of updates",y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Setup and management,Service architecture,ai-foundry/concepts/architecture.md,https://learn.microsoft.com/azure/ai-foundry/concepts/architecture,False,sgilley,concept-article,azure-ai-foundry,Learn about the architecture of Azure AI Foundry.,,False,,False,True,architecture & design,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Identity & access management,Role-based access control,ai-foundry/concepts/rbac-azure-ai-foundry.md,https://learn.microsoft.com/azure/ai-foundry/concepts/rbac-azure-ai-foundry,False,jburchel,concept-article,azure-ai-foundry,This article introduces role-based access control in Azure AI Foundry portal.,project-type,True,"fdp-project, hub-project",False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Identity & access management,Rotate API access keys,ai-services/rotate-keys.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/rotate-keys?context=/azure/ai-foundry/context/context,False,pafarley,how-to,azure-ai-services,"Learn how to rotate API keys for better security, without interrupting service",,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Identity & access management,Configure key-less authentication,ai-foundry/foundry-models/how-to/configure-entra-id.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/configure-entra-id,False,mopeakande,how-to,azure-ai-foundry,Learn how to configure key-less authorization to use Azure AI Foundry Models with Microsoft Entra ID.,azure-ai-models-deployment,True,"ai-foundry-portal, programming-language-cli, programming-language-bicep",False,True,,y,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Network security,Configure private link,ai-foundry/how-to/configure-private-link.md,https://learn.microsoft.com/azure/ai-foundry/how-to/configure-private-link,False,jburchel,how-to,azure-ai-foundry,Learn how to configure a private link for Azure AI Foundry hubs. A private link is used to secure communication with the Azure AI Foundry hub.,project-type,True,"fdp-project, hub-project",False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Network security,Network security perimeter (preview),ai-foundry/how-to/add-foundry-to-network-security-perimeter.md,https://learn.microsoft.com/azure/ai-foundry/how-to/add-foundry-to-network-security-perimeter,False,jburchel,concept-article,azure-ai-foundry,"Discover how to secure your Azure AI Foundry resource by joining it to a network security perimeter, ensuring enhanced data protection and controlled access.",,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Network security > Managed network for hubs,Configure managed network,ai-foundry/how-to/configure-managed-network.md,https://learn.microsoft.com/azure/ai-foundry/how-to/configure-managed-network,False,jburchel,how-to,azure-ai-foundry,Learn how to configure a managed network for Azure AI Foundry hubs. A managed network secures your computing resources.,azure-ai-studio-sdk-cli,True,azure-ai-studio-sdk-cli,True,True,,n,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Network security > Managed network for hubs,Secure playground chat,ai-foundry/how-to/secure-data-playground.md,https://learn.microsoft.com/azure/ai-foundry/how-to/secure-data-playground,False,jburchel,how-to,azure-ai-foundry,Learn how to securely use the Azure AI Foundry portal playground chat on your own data.,azure-ai-studio-sdk-cli,True,azure-ai-studio-sdk-cli,True,True,,n,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Network security > Managed network for hubs,Securely access on-premises resources,ai-foundry/how-to/access-on-premises-resources.md,https://learn.microsoft.com/azure/ai-foundry/how-to/access-on-premises-resources,False,jburchel,how-to,azure-ai-foundry,Learn how to configure an Azure AI Foundry managed network to securely allow access to your on-premises resources.,,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Network security > Managed network for hubs,Troubleshoot secure project connectivity,ai-foundry/how-to/troubleshoot-secure-connection-project.md,https://learn.microsoft.com/azure/ai-foundry/how-to/troubleshoot-secure-connection-project,False,jburchel,how-to,azure-ai-foundry,Learn how to troubleshoot connectivity problems to a project that is configured with a private endpoint.,,False,,True,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Data protection & encryption,Configure customer-managed keys,ai-foundry/concepts/encryption-keys-portal.md,https://learn.microsoft.com/azure/ai-foundry/concepts/encryption-keys-portal,False,jburchel,concept-article,azure-ai-services,Learn how to use customer-managed keys (CMK) for enhanced encryption and data security in Azure AI Foundry. Configure Azure Key Vault integration and meet compliance requirements.,project-type,True,"fdp-project, hub-project",False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Data protection & encryption,Disable shared key access to storage,ai-foundry/how-to/disable-local-auth.md,https://learn.microsoft.com/azure/ai-foundry/how-to/disable-local-auth,False,jburchel,how-to,azure-ai-foundry,Disable shared-key access to the default storage account used by your Azure AI Foundry hub and projects.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Azure policies,Audit and manage hubs,ai-foundry/how-to/azure-policy.md,https://learn.microsoft.com/azure/ai-foundry/how-to/azure-policy,False,jburchel,how-to,azure-ai-foundry,Learn how to use Azure Policy with Azure AI Foundry to make sure your hubs and projects are compliant with your requirements.,,False,,True,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Azure policies,Built-in policies for model deployment,ai-foundry/how-to/built-in-policy-model-deployment.md,https://learn.microsoft.com/azure/ai-foundry/how-to/built-in-policy-model-deployment,False,jburchel,how-to,azure-ai-foundry,Learn how to use built-in Azure policies to control what managed AI Services (serverless API deployment) and Model-as-a-Platform (MaaP) AI models can be deployed in Azure AI Foundry portal.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Azure policies,Custom policies for model deployment,ai-foundry/foundry-models/how-to/configure-deployment-policies.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/how-to/configure-deployment-policies,False,jburchel,how-to,azure-ai-foundry,Learn how to use custom Azure Policies to control Azure AI Foundry and Azure OpenAI in Foundry Models deployment with Azure AI Foundry.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance > Azure policies,Built-in policy definitions,ai-services/policy-reference.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-services/policy-reference?context=/azure/ai-foundry/context/context,False,nitinme,conceptual,azure-ai-services,Lists Azure Policy built-in policy definitions for Azure AI services. These built-in policy definitions provide common approaches to managing your Azure resources.,,False,,False,True,,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance,Disaster recovery,ai-foundry/how-to/disaster-recovery.md,https://learn.microsoft.com/azure/ai-foundry/how-to/disaster-recovery,False,jburchel,how-to,azure-ai-foundry,Learn how to plan for disaster recovery for Azure AI Foundry hub projects.,,False,,False,True,need FDP version,y*,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Security & Governance,Security baseline,security/benchmark/azure/baselines/azure-ai-studio-security-baseline,https://learn.microsoft.com/azure/security/benchmark/azure/baselines/azure-ai-studio-security-baseline,False,,,,,,False,,False,False,update name?,y,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI,Trustworthy AI overview,ai-foundry/responsible-use-of-ai-overview.md,https://learn.microsoft.com/azure/ai-foundry/responsible-use-of-ai-overview,False,pafarley,overview,azure-ai-foundry,Learn how to use AI services and features responsibly with Azure AI Foundry.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI > Content filtering,Azure AI Content Safety in AI Foundry portal overview,ai-foundry/ai-services/content-safety-overview.md,https://learn.microsoft.com/azure/ai-foundry/ai-services/content-safety-overview,False,pafarley,overview,azure-ai-foundry,Learn how to use Azure AI Content Safety in Azure AI Foundry portal to detect harmful user-generated and AI-generated content in applications and services.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI > Content filtering,Guardrails + Controls for models deployed with serverless APIs,ai-foundry/concepts/model-catalog-content-safety.md,https://learn.microsoft.com/azure/ai-foundry/concepts/model-catalog-content-safety,False,ssalgado,concept-article,azure-ai-foundry,"Learn about content safety for models deployed using serverless API deployments, using Azure AI Foundry.",,False,,False,True,,n,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI > Content filtering,Content filtering,ai-foundry/concepts/content-filtering.md,https://learn.microsoft.com/azure/ai-foundry/concepts/content-filtering,False,pafarley,concept-article,azure-ai-foundry,Learn about the content filtering capabilities of Azure OpenAI in Azure AI Foundry portal.,,False,,False,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trustworthy AI > Content filtering,Content filtering for Foundry Models,ai-foundry/foundry-models/concepts/content-filter.md,https://learn.microsoft.com/azure/ai-foundry/foundry-models/concepts/content-filter,False,ssalgado,concept-article,azure-ai-foundry,"Learn how Azure AI Foundry Models filter harmful content in prompts and completions, including configuration and API scenarios.",,False,,False,True,,y*,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
